date,mean_temp,mean_dewpt,mean_pressure,max_temp,min_temp,max_humidity,min_humidity,max_dewpt,min_dewpt,max_pressure,min_pressure,precip_probability,precip_intensity,mean_temp_1,mean_temp_2,mean_temp_3,mean_temp_4,mean_temp_5,mean_temp_6,mean_temp_7,mean_temp_365,mean_temp_366,mean_temp_367,mean_temp_368,mean_temp_369,mean_temp_370,mean_temp_380,mean_dewpt_1,mean_dewpt_2,mean_dewpt_3,mean_dewpt_4,mean_dewpt_5,mean_dewpt_6,mean_dewpt_7,mean_dewpt_365,mean_dewpt_366,mean_dewpt_367,mean_dewpt_368,mean_dewpt_369,mean_dewpt_370,mean_dewpt_380,mean_pressure_1,mean_pressure_2,mean_pressure_3,mean_pressure_4,mean_pressure_5,mean_pressure_6,mean_pressure_7,mean_pressure_365,mean_pressure_366,mean_pressure_367,mean_pressure_368,mean_pressure_369,mean_pressure_370,mean_pressure_380,max_temp_1,max_temp_2,max_temp_3,max_temp_4,max_temp_5,max_temp_6,max_temp_7,max_temp_365,max_temp_366,max_temp_367,max_temp_368,max_temp_369,max_temp_370,max_temp_380,min_temp_1,min_temp_2,min_temp_3,min_temp_4,min_temp_5,min_temp_6,min_temp_7,min_temp_365,min_temp_366,min_temp_367,min_temp_368,min_temp_369,min_temp_370,min_temp_380,max_humidity_1,max_humidity_2,max_humidity_3,max_humidity_4,max_humidity_5,max_humidity_6,max_humidity_7,max_humidity_365,max_humidity_366,max_humidity_367,max_humidity_368,max_humidity_369,max_humidity_370,max_humidity_380,min_humidity_1,min_humidity_2,min_humidity_3,min_humidity_4,min_humidity_5,min_humidity_6,min_humidity_7,min_humidity_365,min_humidity_366,min_humidity_367,min_humidity_368,min_humidity_369,min_humidity_370,min_humidity_380,max_dewpt_1,max_dewpt_2,max_dewpt_3,max_dewpt_4,max_dewpt_5,max_dewpt_6,max_dewpt_7,max_dewpt_365,max_dewpt_366,max_dewpt_367,max_dewpt_368,max_dewpt_369,max_dewpt_370,max_dewpt_380,min_dewpt_1,min_dewpt_2,min_dewpt_3,min_dewpt_4,min_dewpt_5,min_dewpt_6,min_dewpt_7,min_dewpt_365,min_dewpt_366,min_dewpt_367,min_dewpt_368,min_dewpt_369,min_dewpt_370,min_dewpt_380,max_pressure_1,max_pressure_2,max_pressure_3,max_pressure_4,max_pressure_5,max_pressure_6,max_pressure_7,max_pressure_365,max_pressure_366,max_pressure_367,max_pressure_368,max_pressure_369,max_pressure_370,max_pressure_380,min_pressure_1,min_pressure_2,min_pressure_3,min_pressure_4,min_pressure_5,min_pressure_6,min_pressure_7,min_pressure_365,min_pressure_366,min_pressure_367,min_pressure_368,min_pressure_369,min_pressure_370,min_pressure_380,precip_probability_1,precip_probability_2,precip_probability_3,precip_probability_4,precip_probability_5,precip_probability_6,precip_probability_7,precip_probability_365,precip_probability_366,precip_probability_367,precip_probability_368,precip_probability_369,precip_probability_370,precip_probability_380,precip_intensity_1,precip_intensity_2,precip_intensity_3,precip_intensity_4,precip_intensity_5,precip_intensity_6,precip_intensity_7,precip_intensity_365,precip_intensity_366,precip_intensity_367,precip_intensity_368,precip_intensity_369,precip_intensity_370,precip_intensity_380
2016-09-13,69.53375000000001,58.26,1017.7,80.87,55.69,0.9,0.5,62.27,52.83,1020.05,1015.36,0.0,0.0,63.31875,66.34833333333334,72.95458333333333,74.50750000000002,78.06625,78.77166666666669,74.09666666666666,54.49833333333334,56.835,64.03916666666667,65.51166666666667,72.12625000000001,76.87958333333334,65.61458333333334,50.81,52.15,65.7,62.31,71.14,70.83,64.46,50.71,52.5,53.74,51.63,64.22,71.11,59.62,1022.35,1017.01,1009.61,1013.38,1008.89,1014.6,1018.62,1008.6,1010.8,1011.5,1013.87,1010.59,1012.87,1020.17,75.45,72.92,82.45,82.47,86.29,89.48,85.58,57.06,59.53,73.91,74.24,75.53,83.43,75.45,50.24,57.64,65.81,67.36,72.92,71.2,63.71,52.14,52.46,56.02,55.0,63.6,73.14,57.73,0.87,0.78,0.89,0.9,0.94,0.9,0.87,0.91,0.92,0.82,0.86,0.91,0.93,0.93,0.38,0.44,0.63,0.49,0.6,0.6,0.56,0.8,0.77,0.54,0.4,0.58,0.71,0.66,55.62,60.4,72.86,67.53,74.92,75.15,68.85,52.84,54.18,59.25,56.94,70.14,72.91,63.49,46.32,48.64,56.36,55.29,67.86,65.68,59.63,48.39,49.87,50.32,48.34,52.09,69.06,55.01,1024.22,1021.91,1015.22,1015.5,1012.23,1016.3,1020.62,1012.6,1012.63,1012.43,1015.39,1014.02,1015.27,1021.27,1020.01,1008.51,1004.9,1010.1,1006.31,1012.06,1016.49,1006.71,1008.7,1010.51,1012.09,1007.65,1009.09,1018.64,0.0,0.74,0.79,0.0,0.63,0.41,0.0,0.95,1.0,0.54,0.0,0.8,0.67,0.0,0.0,0.0011,0.0046,0.0,0.0085,0.005,0.0,0.0232,0.0422,0.0003,0.0,0.006,0.0047,0.0
2016-09-14,66.96208333333333,54.52,1020.75,72.57,57.87,0.79,0.44,62.67,47.55,1025.31,1015.28,0.0,0.0,69.53375000000001,63.31875,66.34833333333334,72.95458333333333,74.50750000000002,78.06625,78.77166666666669,61.685,54.49833333333334,56.835,64.03916666666667,65.51166666666667,72.12625000000001,70.9679166666667,58.26,50.81,52.15,65.7,62.31,71.14,70.83,49.85,50.71,52.5,53.74,51.63,64.22,63.05,1017.7,1022.35,1017.01,1009.61,1013.38,1008.89,1014.6,1017.36,1008.6,1010.8,1011.5,1013.87,1010.59,1017.62,80.87,75.45,72.92,82.45,82.47,86.29,89.48,75.08,57.06,59.53,73.91,74.24,75.53,78.91,55.69,50.24,57.64,65.81,67.36,72.92,71.2,49.15,52.14,52.46,56.02,55.0,63.6,65.43,0.9,0.87,0.78,0.89,0.9,0.94,0.9,0.88,0.91,0.92,0.82,0.86,0.91,0.87,0.5,0.38,0.44,0.63,0.49,0.6,0.6,0.44,0.8,0.77,0.54,0.4,0.58,0.62,62.27,55.62,60.4,72.86,67.53,74.92,75.15,53.33,52.84,54.18,59.25,56.94,70.14,65.94,52.83,46.32,48.64,56.36,55.29,67.86,65.68,45.55,48.39,49.87,50.32,48.34,52.09,60.91,1020.05,1024.22,1021.91,1015.22,1015.5,1012.23,1016.3,1021.28,1012.6,1012.63,1012.43,1015.39,1014.02,1019.08,1015.36,1020.01,1008.51,1004.9,1010.1,1006.31,1012.06,1012.86,1006.71,1008.7,1010.51,1012.09,1007.65,1015.97,0.0,0.0,0.74,0.79,0.0,0.63,0.41,0.0,0.95,1.0,0.54,0.0,0.8,0.0,0.0,0.0,0.0011,0.0046,0.0,0.0085,0.005,0.0,0.0232,0.0422,0.0003,0.0,0.006,0.0
2016-09-15,58.7375,49.08,1026.48,67.46,49.81,0.84,0.55,51.45,45.08,1028.67,1024.7,0.0,0.0,66.96208333333333,69.53375000000001,63.31875,66.34833333333334,72.95458333333333,74.50750000000002,78.06625,66.09625000000001,61.685,54.49833333333334,56.835,64.03916666666667,65.51166666666667,73.57249999999998,54.52,58.26,50.81,52.15,65.7,62.31,71.14,56.97,49.85,50.71,52.5,53.74,51.63,65.42,1020.75,1017.7,1022.35,1017.01,1009.61,1013.38,1008.89,1024.51,1017.36,1008.6,1010.8,1011.5,1013.87,1016.04,72.57,80.87,75.45,72.92,82.45,82.47,86.29,79.94,75.08,57.06,59.53,73.91,74.24,83.11,57.87,55.69,50.24,57.64,65.81,67.36,72.92,53.01,49.15,52.14,52.46,56.02,55.0,64.43,0.79,0.9,0.87,0.78,0.89,0.9,0.94,0.89,0.88,0.91,0.92,0.82,0.86,0.92,0.44,0.5,0.38,0.44,0.63,0.49,0.6,0.53,0.44,0.8,0.77,0.54,0.4,0.59,62.67,62.27,55.62,60.4,72.86,67.53,74.92,64.05,53.33,52.84,54.18,59.25,56.94,68.24,47.55,52.83,46.32,48.64,56.36,55.29,67.86,49.57,45.55,48.39,49.87,50.32,48.34,61.58,1025.31,1020.05,1024.22,1021.91,1015.22,1015.5,1012.23,1025.97,1021.28,1012.6,1012.63,1012.43,1015.39,1017.1,1015.28,1015.36,1020.01,1008.51,1004.9,1010.1,1006.31,1021.9,1012.86,1006.71,1008.7,1010.51,1012.09,1015.28,0.0,0.0,0.0,0.74,0.79,0.0,0.63,0.0,0.0,0.95,1.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0011,0.0046,0.0,0.0085,0.0,0.0,0.0232,0.0422,0.0003,0.0,0.0
2016-09-16,62.80499999999999,53.74,1021.73,73.08,51.48,0.87,0.53,59.42,46.37,1024.75,1018.14,0.0,0.0,58.7375,66.96208333333333,69.53375000000001,63.31875,66.34833333333334,72.95458333333333,74.50750000000002,69.93333333333334,66.09625000000001,61.685,54.49833333333334,56.835,64.03916666666667,72.825,49.08,54.52,58.26,50.81,52.15,65.7,62.31,59.23,56.97,49.85,50.71,52.5,53.74,66.11,1026.48,1020.75,1017.7,1022.35,1017.01,1009.61,1013.38,1025.11,1024.51,1017.36,1008.6,1010.8,1011.5,1017.4,67.46,72.57,80.87,75.45,72.92,82.45,82.47,81.64,79.94,75.08,57.06,59.53,73.91,81.78,49.81,57.87,55.69,50.24,57.64,65.81,67.36,57.78,53.01,49.15,52.14,52.46,56.02,64.56,0.84,0.79,0.9,0.87,0.78,0.89,0.9,0.87,0.89,0.88,0.91,0.92,0.82,0.92,0.55,0.44,0.5,0.38,0.44,0.63,0.49,0.5,0.53,0.44,0.8,0.77,0.54,0.64,51.45,62.67,62.27,55.62,60.4,72.86,67.53,62.77,64.05,53.33,52.84,54.18,59.25,68.81,45.08,47.55,52.83,46.32,48.64,56.36,55.29,53.96,49.57,45.55,48.39,49.87,50.32,62.0,1028.67,1025.31,1020.05,1024.22,1021.91,1015.22,1015.5,1027.1,1025.97,1021.28,1012.6,1012.63,1012.43,1018.71,1024.7,1015.28,1015.36,1020.01,1008.51,1004.9,1010.1,1022.57,1021.9,1012.86,1006.71,1008.7,1010.51,1016.09,0.0,0.0,0.0,0.0,0.74,0.79,0.0,0.0,0.0,0.0,0.95,1.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0011,0.0046,0.0,0.0,0.0,0.0,0.0232,0.0422,0.0003,0.0
2016-09-17,68.35083333333333,65.42,1013.83,71.02,65.13,0.94,0.82,68.97,59.65,1017.7,1010.6,0.98,0.0142,62.80499999999999,58.7375,66.96208333333333,69.53375000000001,63.31875,66.34833333333334,72.95458333333333,69.93499999999999,69.93333333333334,66.09625000000001,61.685,54.49833333333334,56.835,75.59666666666666,53.74,49.08,54.52,58.26,50.81,52.15,65.7,60.74,59.23,56.97,49.85,50.71,52.5,67.75,1021.73,1026.48,1020.75,1017.7,1022.35,1017.01,1009.61,1019.45,1025.11,1024.51,1017.36,1008.6,1010.8,1015.27,73.08,67.46,72.57,80.87,75.45,72.92,82.45,81.36,81.64,79.94,75.08,57.06,59.53,86.27,51.48,49.81,57.87,55.69,50.24,57.64,65.81,58.75,57.78,53.01,49.15,52.14,52.46,65.61,0.87,0.84,0.79,0.9,0.87,0.78,0.89,0.92,0.87,0.89,0.88,0.91,0.92,0.9,0.53,0.55,0.44,0.5,0.38,0.44,0.63,0.53,0.5,0.53,0.44,0.8,0.77,0.59,59.42,51.45,62.67,62.27,55.62,60.4,72.86,63.7,62.77,64.05,53.33,52.84,54.18,71.25,46.37,45.08,47.55,52.83,46.32,48.64,56.36,55.48,53.96,49.57,45.55,48.39,49.87,62.7,1024.75,1028.67,1025.31,1020.05,1024.22,1021.91,1015.22,1022.46,1027.1,1025.97,1021.28,1012.6,1012.63,1017.1,1018.14,1024.7,1015.28,1015.36,1020.01,1008.51,1004.9,1015.94,1022.57,1021.9,1012.86,1006.71,1008.7,1012.58,0.0,0.0,0.0,0.0,0.0,0.74,0.79,0.0,0.0,0.0,0.0,0.95,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011,0.0046,0.0,0.0,0.0,0.0,0.0232,0.0422,0.0
2016-09-18,69.81416666666667,64.04,1013.7,77.7,63.4,0.96,0.65,66.9,61.18,1014.99,1012.29,0.0,0.0,68.35083333333333,62.80499999999999,58.7375,66.96208333333333,69.53375000000001,63.31875,66.34833333333334,69.03708333333334,69.93499999999999,69.93333333333334,66.09625000000001,61.685,54.49833333333334,76.72916666666666,65.42,53.74,49.08,54.52,58.26,50.81,52.15,61.51,60.74,59.23,56.97,49.85,50.71,69.97,1013.83,1021.73,1026.48,1020.75,1017.7,1022.35,1017.01,1013.34,1019.45,1025.11,1024.51,1017.36,1008.6,1013.52,71.02,73.08,67.46,72.57,80.87,75.45,72.92,77.59,81.36,81.64,79.94,75.08,57.06,85.04,65.13,51.48,49.81,57.87,55.69,50.24,57.64,59.4,58.75,57.78,53.01,49.15,52.14,71.92,0.94,0.87,0.84,0.79,0.9,0.87,0.78,0.93,0.92,0.87,0.89,0.88,0.91,0.92,0.82,0.53,0.55,0.44,0.5,0.38,0.44,0.63,0.53,0.5,0.53,0.44,0.8,0.66,68.97,59.42,51.45,62.67,62.27,55.62,60.4,66.17,63.7,62.77,64.05,53.33,52.84,73.26,59.65,46.37,45.08,47.55,52.83,46.32,48.64,55.8,55.48,53.96,49.57,45.55,48.39,66.51,1017.7,1024.75,1028.67,1025.31,1020.05,1024.22,1021.91,1015.62,1022.46,1027.1,1025.97,1021.28,1012.6,1014.29,1010.6,1018.14,1024.7,1015.28,1015.36,1020.01,1008.51,1011.51,1015.94,1022.57,1021.9,1012.86,1006.71,1012.51,0.98,0.0,0.0,0.0,0.0,0.0,0.74,0.15,0.0,0.0,0.0,0.0,0.95,0.0,0.0142,0.0,0.0,0.0,0.0,0.0,0.0011,0.0001,0.0,0.0,0.0,0.0,0.0232,0.0
2016-09-19,69.62666666666667,60.74,1016.41,78.33,59.97,0.92,0.56,63.54,57.18,1017.59,1015.13,0.0,0.0,69.81416666666667,68.35083333333333,62.80499999999999,58.7375,66.96208333333333,69.53375000000001,63.31875,66.84083333333334,69.03708333333334,69.93499999999999,69.93333333333334,66.09625000000001,61.685,74.70875,64.04,65.42,53.74,49.08,54.52,58.26,50.81,61.71,61.51,60.74,59.23,56.97,49.85,60.67,1013.7,1013.83,1021.73,1026.48,1020.75,1017.7,1022.35,1008.08,1013.34,1019.45,1025.11,1024.51,1017.36,1018.65,77.7,71.02,73.08,67.46,72.57,80.87,75.45,74.36,77.59,81.36,81.64,79.94,75.08,81.91,63.4,65.13,51.48,49.81,57.87,55.69,50.24,57.95,59.4,58.75,57.78,53.01,49.15,69.18,0.96,0.94,0.87,0.84,0.79,0.9,0.87,0.91,0.93,0.92,0.87,0.89,0.88,0.86,0.65,0.82,0.53,0.55,0.44,0.5,0.38,0.76,0.63,0.53,0.5,0.53,0.44,0.41,66.9,68.97,59.42,51.45,62.67,62.27,55.62,67.28,66.17,63.7,62.77,64.05,53.33,67.92,61.18,59.65,46.37,45.08,47.55,52.83,46.32,51.96,55.8,55.48,53.96,49.57,45.55,54.45,1014.99,1017.7,1024.75,1028.67,1025.31,1020.05,1024.22,1014.43,1015.62,1022.46,1027.1,1025.97,1021.28,1021.25,1012.29,1010.6,1018.14,1024.7,1015.28,1015.36,1020.01,1003.36,1011.51,1015.94,1022.57,1021.9,1012.86,1014.99,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.69,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0142,0.0,0.0,0.0,0.0,0.0,0.0148,0.0001,0.0,0.0,0.0,0.0,0.0
2016-09-20,71.31500000000003,55.74,1019.01,80.89,61.45,0.87,0.3,63.07,41.75,1021.79,1016.96,0.0,0.0,69.62666666666667,69.81416666666667,68.35083333333333,62.80499999999999,58.7375,66.96208333333333,69.53375000000001,57.24291666666665,66.84083333333334,69.03708333333334,69.93499999999999,69.93333333333334,66.09625000000001,74.66000000000003,60.74,64.04,65.42,53.74,49.08,54.52,58.26,48.28,61.71,61.51,60.74,59.23,56.97,64.42,1016.41,1013.7,1013.83,1021.73,1026.48,1020.75,1017.7,1021.0,1008.08,1013.34,1019.45,1025.11,1024.51,1020.59,78.33,77.7,71.02,73.08,67.46,72.57,80.87,65.24,74.36,77.59,81.36,81.64,79.94,85.27,59.97,63.4,65.13,51.48,49.81,57.87,55.69,49.38,57.95,59.4,58.75,57.78,53.01,65.09,0.92,0.96,0.94,0.87,0.84,0.79,0.9,0.86,0.91,0.93,0.92,0.87,0.89,0.85,0.56,0.65,0.82,0.53,0.55,0.44,0.5,0.57,0.76,0.63,0.53,0.5,0.53,0.56,63.54,66.9,68.97,59.42,51.45,62.67,62.27,51.8,67.28,66.17,63.7,62.77,64.05,69.97,57.18,61.18,59.65,46.37,45.08,47.55,52.83,45.23,51.96,55.8,55.48,53.96,49.57,53.86,1017.59,1014.99,1017.7,1024.75,1028.67,1025.31,1020.05,1023.3,1014.43,1015.62,1022.46,1027.1,1025.97,1022.0,1015.13,1012.29,1010.6,1018.14,1024.7,1015.28,1015.36,1015.06,1003.36,1011.51,1015.94,1022.57,1021.9,1019.24,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.69,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0142,0.0,0.0,0.0,0.0,0.0,0.0148,0.0001,0.0,0.0,0.0,0.0
2016-09-21,67.78166666666667,50.44,1022.21,80.3,55.65,0.72,0.38,55.37,45.14,1023.62,1020.88,0.0,0.0,71.31500000000003,69.62666666666667,69.81416666666667,68.35083333333333,62.80499999999999,58.7375,66.96208333333333,58.02583333333335,57.24291666666665,66.84083333333334,69.03708333333334,69.93499999999999,69.93333333333334,76.66708333333334,55.74,60.74,64.04,65.42,53.74,49.08,54.52,49.92,48.28,61.71,61.51,60.74,59.23,68.65,1019.01,1016.41,1013.7,1013.83,1021.73,1026.48,1020.75,1023.44,1021.0,1008.08,1013.34,1019.45,1025.11,1018.72,80.89,78.33,77.7,71.02,73.08,67.46,72.57,67.21,65.24,74.36,77.59,81.36,81.64,85.21,61.45,59.97,63.4,65.13,51.48,49.81,57.87,49.74,49.38,57.95,59.4,58.75,57.78,68.5,0.87,0.92,0.96,0.94,0.87,0.84,0.79,0.88,0.86,0.91,0.93,0.92,0.87,0.91,0.3,0.56,0.65,0.82,0.53,0.55,0.44,0.57,0.57,0.76,0.63,0.53,0.5,0.61,63.07,63.54,66.9,68.97,59.42,51.45,62.67,54.18,51.8,67.28,66.17,63.7,62.77,71.36,41.75,57.18,61.18,59.65,46.37,45.08,47.55,46.3,45.23,51.96,55.8,55.48,53.96,65.39,1021.79,1017.59,1014.99,1017.7,1024.75,1028.67,1025.31,1024.94,1023.3,1014.43,1015.62,1022.46,1027.1,1020.2,1016.96,1015.13,1012.29,1010.6,1018.14,1024.7,1015.28,1022.63,1015.06,1003.36,1011.51,1015.94,1022.57,1016.41,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.69,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0142,0.0,0.0,0.0,0.0,0.0,0.0148,0.0001,0.0,0.0,0.0
2016-09-22,69.51125,59.45,1018.83,81.46,58.05,0.88,0.46,65.29,53.2,1020.87,1015.91,0.0,0.0,67.78166666666667,71.31500000000003,69.62666666666667,69.81416666666667,68.35083333333333,62.80499999999999,58.7375,60.97458333333335,58.02583333333335,57.24291666666665,66.84083333333334,69.03708333333334,69.93499999999999,79.49791666666667,50.44,55.74,60.74,64.04,65.42,53.74,49.08,54.29,49.92,48.28,61.71,61.51,60.74,69.57,1022.21,1019.01,1016.41,1013.7,1013.83,1021.73,1026.48,1023.76,1023.44,1021.0,1008.08,1013.34,1019.45,1014.73,80.3,80.89,78.33,77.7,71.02,73.08,67.46,71.31,67.21,65.24,74.36,77.59,81.36,89.7,55.65,61.45,59.97,63.4,65.13,51.48,49.81,50.6,49.74,49.38,57.95,59.4,58.75,71.09,0.72,0.87,0.92,0.96,0.94,0.87,0.84,0.91,0.88,0.86,0.91,0.93,0.92,0.87,0.38,0.3,0.56,0.65,0.82,0.53,0.55,0.63,0.57,0.57,0.76,0.63,0.53,0.54,55.37,63.07,63.54,66.9,68.97,59.42,51.45,59.25,54.18,51.8,67.28,66.17,63.7,72.24,45.14,41.75,57.18,61.18,59.65,46.37,45.08,47.36,46.3,45.23,51.96,55.8,55.48,66.9,1023.62,1021.79,1017.59,1014.99,1017.7,1024.75,1028.67,1024.97,1024.94,1023.3,1014.43,1015.62,1022.46,1016.66,1020.88,1016.96,1015.13,1012.29,1010.6,1018.14,1024.7,1022.09,1022.63,1015.06,1003.36,1011.51,1015.94,1012.35,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.69,0.15,0.0,0.08,0.0,0.0,0.0,0.0,0.0142,0.0,0.0,0.0,0.0,0.0,0.0148,0.0001,0.0,0.0001
2016-09-23,63.38125,56.61,1019.03,70.5,54.78,0.87,0.66,64.75,47.3,1022.74,1015.51,0.72,0.0011,69.51125,67.78166666666667,71.31500000000003,69.62666666666667,69.81416666666667,68.35083333333333,62.80499999999999,63.29458333333333,60.97458333333335,58.02583333333335,57.24291666666665,66.84083333333334,69.03708333333334,76.87958333333334,59.45,50.44,55.74,60.74,64.04,65.42,53.74,55.81,54.29,49.92,48.28,61.71,61.51,71.11,1018.83,1022.21,1019.01,1016.41,1013.7,1013.83,1021.73,1025.57,1023.76,1023.44,1021.0,1008.08,1013.34,1012.87,81.46,80.3,80.89,78.33,77.7,71.02,73.08,74.93,71.31,67.21,65.24,74.36,77.59,83.43,58.05,55.65,61.45,59.97,63.4,65.13,51.48,53.62,50.6,49.74,49.38,57.95,59.4,73.14,0.88,0.72,0.87,0.92,0.96,0.94,0.87,0.95,0.91,0.88,0.86,0.91,0.93,0.93,0.46,0.38,0.3,0.56,0.65,0.82,0.53,0.56,0.63,0.57,0.57,0.76,0.63,0.71,65.29,55.37,63.07,63.54,66.9,68.97,59.42,61.3,59.25,54.18,51.8,67.28,66.17,72.91,53.2,45.14,41.75,57.18,61.18,59.65,46.37,50.9,47.36,46.3,45.23,51.96,55.8,69.06,1020.87,1023.62,1021.79,1017.59,1014.99,1017.7,1024.75,1027.36,1024.97,1024.94,1023.3,1014.43,1015.62,1015.27,1015.91,1020.88,1016.96,1015.13,1012.29,1010.6,1018.14,1024.52,1022.09,1022.63,1015.06,1003.36,1011.51,1009.09,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.69,0.15,0.67,0.0,0.0,0.0,0.0,0.0,0.0142,0.0,0.0,0.0,0.0,0.0,0.0148,0.0001,0.0047
2016-09-24,56.2875,42.02,1024.11,66.58,46.56,0.86,0.36,46.09,37.81,1025.89,1022.76,0.0,0.0,63.38125,69.51125,67.78166666666667,71.31500000000003,69.62666666666667,69.81416666666667,68.35083333333333,65.08875,63.29458333333333,60.97458333333335,58.02583333333335,57.24291666666665,66.84083333333334,72.12625000000001,56.61,59.45,50.44,55.74,60.74,64.04,65.42,58.32,55.81,54.29,49.92,48.28,61.71,64.22,1019.03,1018.83,1022.21,1019.01,1016.41,1013.7,1013.83,1027.68,1025.57,1023.76,1023.44,1021.0,1008.08,1010.59,70.5,81.46,80.3,80.89,78.33,77.7,71.02,73.28,74.93,71.31,67.21,65.24,74.36,75.53,54.78,58.05,55.65,61.45,59.97,63.4,65.13,57.22,53.62,50.6,49.74,49.38,57.95,63.6,0.87,0.88,0.72,0.87,0.92,0.96,0.94,0.9,0.95,0.91,0.88,0.86,0.91,0.91,0.66,0.46,0.38,0.3,0.56,0.65,0.82,0.68,0.56,0.63,0.57,0.57,0.76,0.58,64.75,65.29,55.37,63.07,63.54,66.9,68.97,62.5,61.3,59.25,54.18,51.8,67.28,70.14,47.3,53.2,45.14,41.75,57.18,61.18,59.65,53.02,50.9,47.36,46.3,45.23,51.96,52.09,1022.74,1020.87,1023.62,1021.79,1017.59,1014.99,1017.7,1028.92,1027.36,1024.97,1024.94,1023.3,1014.43,1014.02,1015.51,1015.91,1020.88,1016.96,1015.13,1012.29,1010.6,1025.7,1024.52,1022.09,1022.63,1015.06,1003.36,1007.65,0.72,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.69,0.8,0.0011,0.0,0.0,0.0,0.0,0.0,0.0142,0.0,0.0,0.0,0.0,0.0,0.0148,0.006
2016-09-25,54.77333333333333,41.54,1023.84,63.64,44.15,0.8,0.44,44.82,37.58,1025.72,1021.36,0.0,0.0,56.2875,63.38125,69.51125,67.78166666666667,71.31500000000003,69.62666666666667,69.81416666666667,63.35749999999999,65.08875,63.29458333333333,60.97458333333335,58.02583333333335,57.24291666666665,65.51166666666667,42.02,56.61,59.45,50.44,55.74,60.74,64.04,51.47,58.32,55.81,54.29,49.92,48.28,51.63,1024.11,1019.03,1018.83,1022.21,1019.01,1016.41,1013.7,1028.45,1027.68,1025.57,1023.76,1023.44,1021.0,1013.87,66.58,70.5,81.46,80.3,80.89,78.33,77.7,71.16,73.28,74.93,71.31,67.21,65.24,74.24,46.56,54.78,58.05,55.65,61.45,59.97,63.4,56.79,57.22,53.62,50.6,49.74,49.38,55.0,0.86,0.87,0.88,0.72,0.87,0.92,0.96,0.78,0.9,0.95,0.91,0.88,0.86,0.86,0.36,0.66,0.46,0.38,0.3,0.56,0.65,0.57,0.68,0.56,0.63,0.57,0.57,0.4,46.09,64.75,65.29,55.37,63.07,63.54,66.9,56.4,62.5,61.3,59.25,54.18,51.8,56.94,37.81,47.3,53.2,45.14,41.75,57.18,61.18,45.83,53.02,50.9,47.36,46.3,45.23,48.34,1025.89,1022.74,1020.87,1023.62,1021.79,1017.59,1014.99,1029.61,1028.92,1027.36,1024.97,1024.94,1023.3,1015.39,1022.76,1015.51,1015.91,1020.88,1016.96,1015.13,1012.29,1027.28,1025.7,1024.52,1022.09,1022.63,1015.06,1012.09,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-26,59.45916666666667,51.78,1013.45,63.13,53.58,0.91,0.63,60.33,45.38,1020.05,1009.59,0.83,0.0142,54.77333333333333,56.2875,63.38125,69.51125,67.78166666666667,71.31500000000003,69.62666666666667,59.91208333333335,63.35749999999999,65.08875,63.29458333333333,60.97458333333335,58.02583333333335,64.03916666666667,41.54,42.02,56.61,59.45,50.44,55.74,60.74,48.14,51.47,58.32,55.81,54.29,49.92,53.74,1023.84,1024.11,1019.03,1018.83,1022.21,1019.01,1016.41,1030.13,1028.45,1027.68,1025.57,1023.76,1023.44,1011.5,63.64,66.58,70.5,81.46,80.3,80.89,78.33,68.59,71.16,73.28,74.93,71.31,67.21,73.91,44.15,46.56,54.78,58.05,55.65,61.45,59.97,51.37,56.79,57.22,53.62,50.6,49.74,56.02,0.8,0.86,0.87,0.88,0.72,0.87,0.92,0.84,0.78,0.9,0.95,0.91,0.88,0.82,0.44,0.36,0.66,0.46,0.38,0.3,0.56,0.51,0.57,0.68,0.56,0.63,0.57,0.54,44.82,46.09,64.75,65.29,55.37,63.07,63.54,54.72,56.4,62.5,61.3,59.25,54.18,59.25,37.58,37.81,47.3,53.2,45.14,41.75,57.18,42.77,45.83,53.02,50.9,47.36,46.3,50.32,1025.72,1025.89,1022.74,1020.87,1023.62,1021.79,1017.59,1031.95,1029.61,1028.92,1027.36,1024.97,1024.94,1012.43,1021.36,1022.76,1015.51,1015.91,1020.88,1016.96,1015.13,1028.47,1027.28,1025.7,1024.52,1022.09,1022.63,1010.51,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003
